word1	category	relation	word2
apple-n	fruit	random-n	wife-n
apricot-n	fruit	coord	apple-n
apricot-n	fruit	coord	banana-n
apricot-n	fruit	coord	cherry-n
apricot-n	fruit	coord	coconut-n
apricot-n	fruit	coord	cranberry-n
apricot-n	fruit	coord	grape-n
apricot-n	fruit	coord	grapefruit-n
apricot-n	fruit	coord	lemon-n
apricot-n	fruit	coord	lime-n
apricot-n	fruit	coord	peach-n
apricot-n	fruit	coord	pear-n
apricot-n	fruit	coord	pineapple-n
apricot-n	fruit	coord	plum-n
apricot-n	fruit	coord	strawberry-n
apricot-n	fruit	hyper	food-n
apricot-n	fruit	hyper	fruit-n
apricot-n	fruit	hyper	produce-n
apricot-n	fruit	mero	juice-n
apricot-n	fruit	mero	peel-n
apricot-n	fruit	mero	pit-n
apricot-n	fruit	mero	skin-n
apricot-n	fruit	mero	stone-n
apricot-n	fruit	random-n	advisor-n
apricot-n	fruit	random-n	autobiography-n
apricot-n	fruit	random-n	charity-n
apricot-n	fruit	random-n	chart-n
apricot-n	fruit	random-n	compromise-n
apricot-n	fruit	random-n	fluency-n
apricot-n	fruit	random-n	hypermarket-n
apricot-n	fruit	random-n	indebtedness-n
apricot-n	fruit	random-n	loyalist-n
apricot-n	fruit	random-n	pen-n
apricot-n	fruit	random-n	play-n
apricot-n	fruit	random-n	postmodern-n
apricot-n	fruit	random-n	pre-school-n
apricot-n	fruit	random-n	republican-n
apricot-n	fruit	random-n	self-harm-n
apricot-n	fruit	random-n	stockist-n
apricot-n	fruit	random-n	sub-paragraph-n
apricot-n	fruit	random-n	terrier-n
apricot-n	fruit	random-n	tyrosine-n
apricot-n	fruit	random-n	warning-n
banana-n	fruit	coord	apple-n
banana-n	fruit	coord	apricot-n
banana-n	fruit	coord	cherry-n
banana-n	fruit	coord	coconut-n
banana-n	fruit	coord	cranberry-n
banana-n	fruit	coord	grape-n
banana-n	fruit	coord	grapefruit-n
banana-n	fruit	coord	lemon-n
banana-n	fruit	coord	lime-n
banana-n	fruit	coord	mango-n
banana-n	fruit	coord	papaya-n
banana-n	fruit	coord	peach-n
banana-n	fruit	coord	pear-n
banana-n	fruit	coord	pineapple-n
banana-n	fruit	coord	plum-n
banana-n	fruit	coord	strawberry-n
banana-n	fruit	hyper	food-n
banana-n	fruit	hyper	fruit-n
banana-n	fruit	hyper	produce-n
banana-n	fruit	mero	peel-n
banana-n	fruit	mero	potassium-n
banana-n	fruit	mero	skin-n
banana-n	fruit	random-n	anti-racism-n
banana-n	fruit	random-n	birthday-n
banana-n	fruit	random-n	casement-n
banana-n	fruit	random-n	cessation-n
banana-n	fruit	random-n	desolation-n
banana-n	fruit	random-n	drizzle-n
banana-n	fruit	random-n	dustbin-n
banana-n	fruit	random-n	experience-n
banana-n	fruit	random-n	gamble-n
banana-n	fruit	random-n	groom-n
banana-n	fruit	random-n	indiscretion-n
banana-n	fruit	random-n	marking-n
banana-n	fruit	random-n	masquerade-n
banana-n	fruit	random-n	meaning-n
banana-n	fruit	random-n	panelist-n
banana-n	fruit	random-n	prairie-n
banana-n	fruit	random-n	recall-n
banana-n	fruit	random-n	reload-n
banana-n	fruit	random-n	sore-n
banana-n	fruit	random-n	strategy-n
banana-n	fruit	random-n	trivia-n
banana-n	fruit	random-n	wingspan-n
cherry-n	fruit	coord	apple-n
cherry-n	fruit	coord	apricot-n
cherry-n	fruit	coord	banana-n
cherry-n	fruit	coord	coconut-n
cherry-n	fruit	coord	cranberry-n
cherry-n	fruit	coord	grape-n
cherry-n	fruit	coord	grapefruit-n
cherry-n	fruit	coord	lemon-n
cherry-n	fruit	coord	lime-n
cherry-n	fruit	coord	peach-n
cherry-n	fruit	coord	pear-n
cherry-n	fruit	coord	pineapple-n
cherry-n	fruit	coord	plum-n
cherry-n	fruit	coord	strawberry-n
cherry-n	fruit	hyper	food-n
cherry-n	fruit	hyper	fruit-n
cherry-n	fruit	hyper	produce-n
cherry-n	fruit	mero	pit-n
cherry-n	fruit	mero	stem-n
cherry-n	fruit	mero	stone-n
cherry-n	fruit	random-n	Thank-n
cherry-n	fruit	random-n	ala-n
cherry-n	fruit	random-n	auctioneer-n
cherry-n	fruit	random-n	bather-n
cherry-n	fruit	random-n	defence-n
cherry-n	fruit	random-n	derby-n
cherry-n	fruit	random-n	disgrace-n
cherry-n	fruit	random-n	epidemic-n
cherry-n	fruit	random-n	field-n
cherry-n	fruit	random-n	going-n
cherry-n	fruit	random-n	incorporate-n
cherry-n	fruit	random-n	rebuttal-n
cherry-n	fruit	random-n	reign-n
cherry-n	fruit	random-n	roadblock-n
cherry-n	fruit	random-n	specimen-n
cherry-n	fruit	random-n	stream-n
cherry-n	fruit	random-n	textile-n
cherry-n	fruit	random-n	whim-n
coconut-n	fruit	coord	apple-n
coconut-n	fruit	coord	apricot-n
coconut-n	fruit	coord	banana-n
coconut-n	fruit	coord	cherry-n
coconut-n	fruit	coord	cranberry-n
coconut-n	fruit	coord	grape-n
coconut-n	fruit	coord	grapefruit-n
coconut-n	fruit	coord	lemon-n
coconut-n	fruit	coord	lime-n
coconut-n	fruit	coord	mango-n
coconut-n	fruit	coord	papaya-n
coconut-n	fruit	coord	peach-n
coconut-n	fruit	coord	pear-n
coconut-n	fruit	coord	pineapple-n
coconut-n	fruit	coord	plum-n
coconut-n	fruit	coord	strawberry-n
coconut-n	fruit	hyper	food-n
coconut-n	fruit	hyper	fruit-n
coconut-n	fruit	hyper	produce-n
coconut-n	fruit	mero	hair-n
coconut-n	fruit	mero	meat-n
coconut-n	fruit	mero	milk-n
coconut-n	fruit	mero	shell-n
coconut-n	fruit	random-n	accrual-n
coconut-n	fruit	random-n	alchemist-n
coconut-n	fruit	random-n	anticipation-n
coconut-n	fruit	random-n	brace-n
coconut-n	fruit	random-n	brewery-n
coconut-n	fruit	random-n	cannibalism-n
coconut-n	fruit	random-n	chapel-n
coconut-n	fruit	random-n	control-n
coconut-n	fruit	random-n	creditor-n
coconut-n	fruit	random-n	diploma-n
coconut-n	fruit	random-n	fella-n
coconut-n	fruit	random-n	gypsum-n
coconut-n	fruit	random-n	implant-n
coconut-n	fruit	random-n	meta-n
coconut-n	fruit	random-n	offset-n
coconut-n	fruit	random-n	pace-n
coconut-n	fruit	random-n	permission-n
coconut-n	fruit	random-n	pls-n
coconut-n	fruit	random-n	quot-n
coconut-n	fruit	random-n	sin-n
cranberry-n	fruit	coord	apple-n
cranberry-n	fruit	coord	apricot-n
cranberry-n	fruit	coord	banana-n
cranberry-n	fruit	coord	blueberry-n
cranberry-n	fruit	coord	cherry-n
cranberry-n	fruit	coord	coconut-n
cranberry-n	fruit	coord	currant-n
cranberry-n	fruit	coord	gooseberry-n
cranberry-n	fruit	coord	grape-n
cranberry-n	fruit	coord	grapefruit-n
cranberry-n	fruit	coord	lemon-n
cranberry-n	fruit	coord	lime-n
cranberry-n	fruit	coord	peach-n
cranberry-n	fruit	coord	pear-n
cranberry-n	fruit	coord	pineapple-n
cranberry-n	fruit	coord	plum-n
cranberry-n	fruit	coord	strawberry-n
cranberry-n	fruit	hyper	berry-n
cranberry-n	fruit	hyper	food-n
cranberry-n	fruit	hyper	fruit-n
cranberry-n	fruit	hyper	produce-n
cranberry-n	fruit	mero	juice-n
cranberry-n	fruit	mero	skin-n
cranberry-n	fruit	random-n	brother-n
cranberry-n	fruit	random-n	depreciation-n
cranberry-n	fruit	random-n	dignity-n
cranberry-n	fruit	random-n	down-n
cranberry-n	fruit	random-n	endowment-n
cranberry-n	fruit	random-n	lis-n
cranberry-n	fruit	random-n	lizard-n
cranberry-n	fruit	random-n	mite-n
cranberry-n	fruit	random-n	morale-n
cranberry-n	fruit	random-n	over-the-air-n
cranberry-n	fruit	random-n	panchayats-n
cranberry-n	fruit	random-n	priori-n
cranberry-n	fruit	random-n	quarantine-n
cranberry-n	fruit	random-n	rearguard-n
cranberry-n	fruit	random-n	repair-n
cranberry-n	fruit	random-n	span-n
cranberry-n	fruit	random-n	torque-n
cranberry-n	fruit	random-n	typescript-n
cranberry-n	fruit	random-n	venue-n
cranberry-n	fruit	random-n	worry-n
grape-n	fruit	coord	apple-n
grape-n	fruit	coord	apricot-n
grape-n	fruit	coord	banana-n
grape-n	fruit	coord	blueberry-n
grape-n	fruit	coord	cherry-n
grape-n	fruit	coord	coconut-n
grape-n	fruit	coord	cranberry-n
grape-n	fruit	coord	currant-n
grape-n	fruit	coord	gooseberry-n
grape-n	fruit	coord	grapefruit-n
grape-n	fruit	coord	lemon-n
grape-n	fruit	coord	lime-n
grape-n	fruit	coord	peach-n
grape-n	fruit	coord	pear-n
grape-n	fruit	coord	pineapple-n
grape-n	fruit	coord	plum-n
grape-n	fruit	coord	strawberry-n
grape-n	fruit	hyper	berry-n
grape-n	fruit	hyper	food-n
grape-n	fruit	hyper	fruit-n
grape-n	fruit	hyper	produce-n
grape-n	fruit	mero	juice-n
grape-n	fruit	mero	pip-n
grape-n	fruit	mero	seed-n
grape-n	fruit	mero	skin-n
grape-n	fruit	random-n	Xmas-n
grape-n	fruit	random-n	accolade-n
grape-n	fruit	random-n	barbarism-n
grape-n	fruit	random-n	bureaucrat-n
grape-n	fruit	random-n	contempt-n
grape-n	fruit	random-n	disagreement-n
grape-n	fruit	random-n	economy-n
grape-n	fruit	random-n	endorsement-n
grape-n	fruit	random-n	essay-n
grape-n	fruit	random-n	hand-crafted-n
grape-n	fruit	random-n	hoax-n
grape-n	fruit	random-n	hut-n
grape-n	fruit	random-n	lineup-n
grape-n	fruit	random-n	montanes-n
grape-n	fruit	random-n	outcome-n
grape-n	fruit	random-n	pathway-n
grape-n	fruit	random-n	reef-n
grape-n	fruit	random-n	shoe-n
grape-n	fruit	random-n	sitemap-n
grape-n	fruit	random-n	timeframe-n
grapefruit-n	fruit	coord	apple-n
grapefruit-n	fruit	coord	apricot-n
grapefruit-n	fruit	coord	banana-n
grapefruit-n	fruit	coord	cherry-n
grapefruit-n	fruit	coord	coconut-n
grapefruit-n	fruit	coord	cranberry-n
grapefruit-n	fruit	coord	grape-n
grapefruit-n	fruit	coord	lemon-n
grapefruit-n	fruit	coord	lime-n
grapefruit-n	fruit	coord	orange-n
grapefruit-n	fruit	coord	peach-n
grapefruit-n	fruit	coord	pear-n
grapefruit-n	fruit	coord	pineapple-n
grapefruit-n	fruit	coord	plum-n
grapefruit-n	fruit	coord	strawberry-n
grapefruit-n	fruit	coord	tangerine-n
grapefruit-n	fruit	hyper	citrus-n
grapefruit-n	fruit	hyper	food-n
grapefruit-n	fruit	hyper	fruit-n
grapefruit-n	fruit	hyper	produce-n
grapefruit-n	fruit	mero	juice-n
grapefruit-n	fruit	mero	peel-n
grapefruit-n	fruit	mero	pulp-n
grapefruit-n	fruit	mero	section-n
grapefruit-n	fruit	mero	seed-n
grapefruit-n	fruit	mero	skin-n
grapefruit-n	fruit	mero	vitamin-n
grapefruit-n	fruit	random-n	April-n
grapefruit-n	fruit	random-n	assessment-n
grapefruit-n	fruit	random-n	closure-n
grapefruit-n	fruit	random-n	copywriter-n
grapefruit-n	fruit	random-n	desirability-n
grapefruit-n	fruit	random-n	dozen-n
grapefruit-n	fruit	random-n	economist-n
grapefruit-n	fruit	random-n	fireman-n
grapefruit-n	fruit	random-n	guy-n
grapefruit-n	fruit	random-n	ideologue-n
grapefruit-n	fruit	random-n	multi-agency-n
grapefruit-n	fruit	random-n	name-n
grapefruit-n	fruit	random-n	oboe-n
grapefruit-n	fruit	random-n	preacher-n
grapefruit-n	fruit	random-n	re-assessment-n
grapefruit-n	fruit	random-n	sheriff-n
grapefruit-n	fruit	random-n	soliloquy-n
grapefruit-n	fruit	random-n	spectre-n
grapefruit-n	fruit	random-n	stay-n
grapefruit-n	fruit	random-n	turbine-n
grapefruit-n	fruit	random-n	unwillingness-n
grapefruit-n	fruit	random-n	vox-n
grapefruit-n	fruit	random-n	zone-n
lemon-n	fruit	coord	apple-n
lemon-n	fruit	coord	apricot-n
lemon-n	fruit	coord	banana-n
lemon-n	fruit	coord	cherry-n
lemon-n	fruit	coord	coconut-n
lemon-n	fruit	coord	cranberry-n
lemon-n	fruit	coord	grape-n
lemon-n	fruit	coord	grapefruit-n
lemon-n	fruit	coord	lime-n
lemon-n	fruit	coord	orange-n
lemon-n	fruit	coord	peach-n
lemon-n	fruit	coord	pear-n
lemon-n	fruit	coord	pineapple-n
lemon-n	fruit	coord	plum-n
lemon-n	fruit	coord	strawberry-n
lemon-n	fruit	coord	tangerine-n
lemon-n	fruit	hyper	citrus-n
lemon-n	fruit	hyper	food-n
lemon-n	fruit	hyper	fruit-n
lemon-n	fruit	hyper	produce-n
lemon-n	fruit	mero	juice-n
lemon-n	fruit	mero	peel-n
lemon-n	fruit	mero	pulp-n
lemon-n	fruit	mero	seed-n
lemon-n	fruit	mero	skin-n
lemon-n	fruit	mero	vitamin-n
lemon-n	fruit	random-n	Buddhism-n
lemon-n	fruit	random-n	NT-n
lemon-n	fruit	random-n	accounting-n
lemon-n	fruit	random-n	ado-n
lemon-n	fruit	random-n	amir-n
lemon-n	fruit	random-n	anatomy-n
lemon-n	fruit	random-n	annum-n
lemon-n	fruit	random-n	barrow-n
lemon-n	fruit	random-n	crosse-n
lemon-n	fruit	random-n	descendant-n
lemon-n	fruit	random-n	disguise-n
lemon-n	fruit	random-n	evasion-n
lemon-n	fruit	random-n	fleet-n
lemon-n	fruit	random-n	four-cylinder-n
lemon-n	fruit	random-n	gramme-n
lemon-n	fruit	random-n	integral-n
lemon-n	fruit	random-n	intolerance-n
lemon-n	fruit	random-n	mom-n
lemon-n	fruit	random-n	pb-n
lemon-n	fruit	random-n	pornography-n
lemon-n	fruit	random-n	proportion-n
lemon-n	fruit	random-n	recess-n
lemon-n	fruit	random-n	staff-n
lemon-n	fruit	random-n	tact-n
lemon-n	fruit	random-n	understatement-n
lime-n	fruit	coord	apple-n
lime-n	fruit	coord	apricot-n
lime-n	fruit	coord	banana-n
lime-n	fruit	coord	cherry-n
lime-n	fruit	coord	coconut-n
lime-n	fruit	coord	cranberry-n
lime-n	fruit	coord	grape-n
lime-n	fruit	coord	grapefruit-n
lime-n	fruit	coord	lemon-n
lime-n	fruit	coord	orange-n
lime-n	fruit	coord	peach-n
lime-n	fruit	coord	pear-n
lime-n	fruit	coord	pineapple-n
lime-n	fruit	coord	plum-n
lime-n	fruit	coord	strawberry-n
lime-n	fruit	coord	tangerine-n
lime-n	fruit	hyper	citrus-n
lime-n	fruit	hyper	food-n
lime-n	fruit	hyper	fruit-n
lime-n	fruit	hyper	produce-n
lime-n	fruit	mero	juice-n
lime-n	fruit	mero	peel-n
lime-n	fruit	mero	seed-n
lime-n	fruit	mero	skin-n
lime-n	fruit	mero	vitamin-n
lime-n	fruit	random-n	amazement-n
lime-n	fruit	random-n	angle-n
lime-n	fruit	random-n	civilization-n
lime-n	fruit	random-n	classroom-n
lime-n	fruit	random-n	esprit-n
lime-n	fruit	random-n	filesystem-n
lime-n	fruit	random-n	healer-n
lime-n	fruit	random-n	intoxication-n
lime-n	fruit	random-n	justice-n
lime-n	fruit	random-n	learning-n
lime-n	fruit	random-n	marrow-n
lime-n	fruit	random-n	me-n
lime-n	fruit	random-n	mini-n
lime-n	fruit	random-n	minicomputer-n
lime-n	fruit	random-n	moat-n
lime-n	fruit	random-n	musket-n
lime-n	fruit	random-n	newcomer-n
lime-n	fruit	random-n	on-screen-n
lime-n	fruit	random-n	physics-n
lime-n	fruit	random-n	saga-n
lime-n	fruit	random-n	shortage-n
lime-n	fruit	random-n	teaching-n
lime-n	fruit	random-n	translator-n
peach-n	fruit	coord	apple-n
peach-n	fruit	coord	apricot-n
peach-n	fruit	coord	banana-n
peach-n	fruit	coord	cherry-n
peach-n	fruit	coord	coconut-n
peach-n	fruit	coord	cranberry-n
peach-n	fruit	coord	grape-n
peach-n	fruit	coord	grapefruit-n
peach-n	fruit	coord	lemon-n
peach-n	fruit	coord	lime-n
peach-n	fruit	coord	pear-n
peach-n	fruit	coord	pineapple-n
peach-n	fruit	coord	plum-n
peach-n	fruit	coord	strawberry-n
peach-n	fruit	hyper	food-n
peach-n	fruit	hyper	fruit-n
peach-n	fruit	hyper	produce-n
peach-n	fruit	mero	juice-n
peach-n	fruit	mero	peel-n
peach-n	fruit	mero	pit-n
peach-n	fruit	mero	skin-n
peach-n	fruit	mero	stone-n
peach-n	fruit	random-n	Pentateuch-n
peach-n	fruit	random-n	abbess-n
peach-n	fruit	random-n	breed-n
peach-n	fruit	random-n	congratulation-n
peach-n	fruit	random-n	cryptography-n
peach-n	fruit	random-n	dominions-n
peach-n	fruit	random-n	fiasco-n
peach-n	fruit	random-n	gen-n
peach-n	fruit	random-n	literature-n
peach-n	fruit	random-n	mi-n
peach-n	fruit	random-n	organiser-n
peach-n	fruit	random-n	physiology-n
peach-n	fruit	random-n	poison-n
peach-n	fruit	random-n	quote-n
peach-n	fruit	random-n	realist-n
peach-n	fruit	random-n	reductase-n
peach-n	fruit	random-n	research-n
peach-n	fruit	random-n	rota-n
peach-n	fruit	random-n	separation-n
pear-n	fruit	coord	apple-n
pear-n	fruit	coord	apricot-n
pear-n	fruit	coord	banana-n
pear-n	fruit	coord	cherry-n
pear-n	fruit	coord	coconut-n
pear-n	fruit	coord	cranberry-n
pear-n	fruit	coord	grape-n
pear-n	fruit	coord	grapefruit-n
pear-n	fruit	coord	lemon-n
pear-n	fruit	coord	lime-n
pear-n	fruit	coord	peach-n
pear-n	fruit	coord	pineapple-n
pear-n	fruit	coord	plum-n
pear-n	fruit	coord	strawberry-n
pear-n	fruit	hyper	food-n
pear-n	fruit	hyper	fruit-n
pear-n	fruit	hyper	produce-n
pear-n	fruit	mero	core-n
pear-n	fruit	mero	juice-n
pear-n	fruit	mero	leaf-n
pear-n	fruit	mero	peel-n
pear-n	fruit	mero	seed-n
pear-n	fruit	mero	skin-n
pear-n	fruit	mero	stalk-n
pear-n	fruit	mero	stem-n
pear-n	fruit	random-n	algorithm-n
pear-n	fruit	random-n	bookmaker-n
pear-n	fruit	random-n	centerpiece-n
pear-n	fruit	random-n	chemical-n
pear-n	fruit	random-n	deterrence-n
pear-n	fruit	random-n	discovery-n
pear-n	fruit	random-n	disparity-n
pear-n	fruit	random-n	fraud-n
pear-n	fruit	random-n	kind-n
pear-n	fruit	random-n	lending-n
pear-n	fruit	random-n	lodge-n
pear-n	fruit	random-n	make-up-n
pear-n	fruit	random-n	minima-n
pear-n	fruit	random-n	moraine-n
pear-n	fruit	random-n	organelle-n
pear-n	fruit	random-n	peasant-n
pear-n	fruit	random-n	peep-n
pear-n	fruit	random-n	reinsurance-n
pear-n	fruit	random-n	side-effect-n
pear-n	fruit	random-n	starboard-n
pineapple-n	fruit	coord	apple-n
pineapple-n	fruit	coord	apricot-n
pineapple-n	fruit	coord	banana-n
pineapple-n	fruit	coord	cherry-n
pineapple-n	fruit	coord	coconut-n
pineapple-n	fruit	coord	cranberry-n
pineapple-n	fruit	coord	grape-n
pineapple-n	fruit	coord	grapefruit-n
pineapple-n	fruit	coord	lemon-n
pineapple-n	fruit	coord	lime-n
pineapple-n	fruit	coord	mango-n
pineapple-n	fruit	coord	papaya-n
pineapple-n	fruit	coord	peach-n
pineapple-n	fruit	coord	pear-n
pineapple-n	fruit	coord	plum-n
pineapple-n	fruit	coord	strawberry-n
pineapple-n	fruit	hyper	food-n
pineapple-n	fruit	hyper	fruit-n
pineapple-n	fruit	hyper	produce-n
pineapple-n	fruit	mero	core-n
pineapple-n	fruit	mero	juice-n
pineapple-n	fruit	mero	leaf-n
pineapple-n	fruit	mero	peel-n
pineapple-n	fruit	mero	shell-n
pineapple-n	fruit	mero	skin-n
pineapple-n	fruit	mero	tuft-n
pineapple-n	fruit	mero	vitamin-n
pineapple-n	fruit	random-n	behavioural-n
pineapple-n	fruit	random-n	brilliance-n
pineapple-n	fruit	random-n	dining-n
pineapple-n	fruit	random-n	editor-n
pineapple-n	fruit	random-n	finder-n
pineapple-n	fruit	random-n	gain-n
pineapple-n	fruit	random-n	guitarist-n
pineapple-n	fruit	random-n	heyday-n
pineapple-n	fruit	random-n	holocaust-n
pineapple-n	fruit	random-n	joe-n
pineapple-n	fruit	random-n	listener-n
pineapple-n	fruit	random-n	noon-n
pineapple-n	fruit	random-n	perforation-n
pineapple-n	fruit	random-n	philosophy-n
pineapple-n	fruit	random-n	plan-n
pineapple-n	fruit	random-n	pm-n
pineapple-n	fruit	random-n	referendum-n
pineapple-n	fruit	random-n	reverse-n
pineapple-n	fruit	random-n	screw-n
pineapple-n	fruit	random-n	seance-n
pineapple-n	fruit	random-n	single-player-n
pineapple-n	fruit	random-n	speculator-n
pineapple-n	fruit	random-n	standpoint-n
pineapple-n	fruit	random-n	subunit-n
plum-n	fruit	coord	apple-n
plum-n	fruit	coord	apricot-n
plum-n	fruit	coord	banana-n
plum-n	fruit	coord	cherry-n
plum-n	fruit	coord	coconut-n
plum-n	fruit	coord	cranberry-n
plum-n	fruit	coord	grape-n
plum-n	fruit	coord	grapefruit-n
plum-n	fruit	coord	lemon-n
plum-n	fruit	coord	lime-n
plum-n	fruit	coord	peach-n
plum-n	fruit	coord	pear-n
plum-n	fruit	coord	pineapple-n
plum-n	fruit	coord	strawberry-n
plum-n	fruit	hyper	food-n
plum-n	fruit	hyper	fruit-n
plum-n	fruit	hyper	produce-n
plum-n	fruit	mero	juice-n
plum-n	fruit	mero	peel-n
plum-n	fruit	mero	pit-n
plum-n	fruit	mero	skin-n
plum-n	fruit	mero	stone-n
plum-n	fruit	random-n	advice-n
plum-n	fruit	random-n	allele-n
